YEAR,AIRPORT_NAME,IATA_CODE,ICAO_CODE,TRAFFIC
"2006","london stansted","STN","EGSS","189983"
"2006","lugano","LUG","LSZA","6610"
"2006","luxembourg","LUX","ELLX","51370"
"2006","lydd","LYX","EGMD","329"
"2006","lyneham","LYE","EGDL",""
"2006","lyon-bron","LYN","LFLY","3805"
"2006","madeira","FNC","LPMA","22738"
"2006","malatya","MLX","LTAO",""
"2006","manchester","MAN","EGCC","213027"
"2006","manchester woodford","\N","EGCD",""
"2006","mandal","MDL","VYMD",""
"2006","mardin","MQM","LTCR",""
"2006","mariehamn","MHQ","EFMA","5610"
"2006","mehamn","MEH","ENMH","2372"
"2006","melilla","MLN","GEML","8889"
"2006","memmingen","FMM","EDJA",""
"2006","menorca","MAH","LEMH","28318"
"2006","mikkeli","MIK","EFMI","3"
"2006","mikonos","JMK","LGMK","6466"
"2006","mildenhall","MHZ","EGUN",""
"2006","milos","MLO","LGML","1248"
"2006","mus","YQA","CYQA",""
"2006","namsos","OSY","ENNM","2823"
"2006","nantes atlantique","NTE","LFRS","38574"
"2006","naxos","JNX","LGNX","889"
"2006","newcastle","NCL","EGNT","58053"
"2006","newquay","NQY","EGHQ","9983"
"2006","norden-norddeich","NOE","EDWS",""
"2006","norderney","NRD","EDWY","26"
"2006","northolt","NHT","EGWU",""
"2006","norwich","NWI","EGSH","21350"
"2006","oberpfaffenhofen","OBF","EDMO","309"
"2006","oradea","OMR","LROD",""
"2006","orland","ORL","KORL","658"
"2006","ouessant","\N","LFEC","1484"
"2006","oulu","OUL","EFOU","12408"
"2006","palma de mallorca","PMI","LEPA","175586"
"2006","pamplona","PNA","LEPP","8033"
"2006","pantelleria","PNL","LICG",""
"2006","pardubice","PED","LKPD",""
"2006","paris-orly","ORY","LFPO","234969"
"2006","parma","PMF","LIMP","3897"
"2006","paros","PAS","LGPA","1645"
"2006","penzance","PZE","EGHK",""
"2006","pescara","PSR","LIBP","6533"
"2006","pico","PIX","LPPI",""
"2006","plymouth","PLH","EGHD",""
"2006","podgorica","TGD","LYPG",""
"2006","poitiers-biard","PIS","LFBI","3116"
"2006","pori","POR","EFPO","3462"
"2006","porto","PBN","FNPA","46201"
"2006","porto santo","PXO","LPPS","4833"
"2006","prestwick","PIK","EGPK","19405"
"2006","pula","APL","FQNP",""
"2006","rakkestad","\N","ENRK","12"
"2006","redhill","KRH","EGKR",""
"2006","reggio calabria","REG","LICR",""
"2006","reus","REU","LERS","8978"
"2006","riga","LUQ","SAOU","36354"
"2006","ronneby","RNB","ESDF","4083"
"2006","rost","RLG","ETNL","1169"
"2006","rotterdam","RTM","EHRD","18199"
"2006","rovaniemi","RVN","EFRO","5075"
"2006","saanen","\N","LSGK",""
"2006"," grand","YGL","CYGL","2891"
"2006","saint-nazaire-montoir","SNR","LFRZ","20652"
"2006","salamanca","SLM","LESA",""
"2006","salzburg","SZG","LOWS","7157"
"2006","samedan","SMV","LSZS",""
"2006","san sebastian","EAS","LESO","23264"
"2006","santa maria","SMA","LPAZ","21392"
"2006","santiago","SCQ","LEST",""
"2006","santorini","JTR","LGSR",""
"2006","satu mare","SUJ","LRSM","11409"
"2006","savonlinna","SVL","EFSA","1540"
"2006","scatsta","SCS","EGPM","11682"
"2006","sevilla","SVQ","LEZL",""
"2006","shannon","SNN","EINN",""
"2006","sheffield city","\N","EGSY",""
"2006","shoreham","ESH","EGKA",""
"2006","sibiu","SBZ","LRSB",""
"2006","siegerland","\N","EDGS",""
"2006","siirt","\N","LTCL",""
"2006","sinop","SIC","LTCM","69"
"2006","sion","RZE","EPRZ","940"
"2006","skiros","SKU","LGSY",""
"2006","skopje","SKP","LWSK",""
"2006","sodankyla","SOT","EFSO","5"
"2006","sofia","SOF","LBSF","5431"
"2006","southampton","SOU","EGHI",""
"2006","southend","SEN","EGMC","2569"
"2006","st. peter-ording","PSH","EDXO","50212"
"2006","stornoway","SYY","EGPO","39160"
"2006","strasbourg airport","SXB","LFST","34"
"2006","straubing","RBM","EDMS",""
"2006","stuttgart","STR","EDDS","6604"
"2006","sumburgh","LSI","EGPB","4300"
"2006","svea","\N","ENSA",""
"2006","swansea","SWS","EGFH","607"
"2006","sylt","GWT","EDXW",""
"2006","tampere-pirkkala","TMP","EFTP","6"
"2006","tenerife norte","TFN","GCXO","47460"
"2006","thisted","TED","EKTS","601"
"2006","tiree","TRE","EGPU",""
"2006","tivat","TIV","LYTV","45244"
"2006","tokat","\N","LTAW","81382"
"2006","trabzon","TZX","LTCG","12750"
"2006","turku","TKU","EFTU","13643"
"2006","unst","\N","ETNW","9"
"2006","usak","LUN","FLLS","9449"
"2006","utti","QVY","EFUT","6223"
"2006","vaasa","VAA","EFVA","1104"
"2006","valencia","VLC","LEVC","7739"
"2006","valladolid","VLL","LEVD","6"
"2006","varkaus","VRK","EFVR","3886"
"2006","varna","VAR","LBWN","77745"
"2006","vigo","VGO","LEVX","27004"
"2006","vila real","VRL","LPVR","12548"
"2006","visby","VBY","ESSV","8489"
"2006","viseu","\N","LPVZ",""
"2006","vitoria","VIT","LEVT","44"
"2006","waddington","WTN","EGXW",""
"2006","wangerooge","AGE","EDWG","142916"
"2006","wick","LGW","EGKK","18"
"2006","worms","\N","EDFV","4"
"2006","zafer","KZR","LTBZ","7302"
"2006","zaragoza","ZAZ","LEZG","220188"
"2007","aalborg","AAL","EKYT","12728"
"2007","aarhus","AAR","EKAH","14386"
"2007","adana","ADA","LTAF","102829"
"2007","agen-la garenne","AGF","LFBA","470315"
"2007","agri","AGQ","LGAG",""
"2007","alderney","ACI","EGJA",""
"2007","alicante","ALC","LEAL","12730"
"2007","alta","ALF","ENAT","197"
"2007","antalya","AYT","LTAI","2321"
"2007","aosta","AOT","LIMW","22997"
"2007","arad","MFQ","DRRM","1352"
"2007","araxos","GPA","LGRX",""
"2007","asturias","OVD","LEAS","5325"
"2007","astypalaia","JTY","LGPL","17193"
"2007","augsburg","AGB","EDMA","196710"
"2007","aurillac","AUR","LFLW","227"
"2007","avignon-caumont","AVN","LFMV","974"
"2007","badajoz","BJZ","LEBZ",""
"2007","bardufoss","BDU","ENDU","339020"
"2007","barra","\N","SBBW","27963"
"2007","barth","BBH","EDBH","1176"
"2007","basel","BSL","LFSB","24"
"2007","bastia-poretta","BIA","LFKB","41886"
"2007","batman","BAL","LTCJ","12082"
"2007","bayreuth","BYU","EDQD","2351"
"2007","beja","\N","LPBJ","15875"
"2007","bembridge","BBP","EGHJ","39924"
"2007","benbecula","BEB","EGPL",""
"2007","berlin-tegel","TXL","EDDT","55114"
"2007","biggin hill","BQH","EGKB","10487"
"2007","bilbao","BIO","LEBB",""
"2007","billund","BLL","EKBI","53530"
"2007","birmingham","BHX","EGBB",""
"2007","blackbushe","BBS","EGLK",""
"2007","blackpool","BLK","EGNH",""
"2007","bolzano","BZO","LIPB","59501"
"2007","borkum","BMK","EDWR","51942"
"2007","bournemouth","BOH","EGHH","6179"
"2007","bremen","BRE","EDDW","551"
"2007","bremerhaven","BRV","EDWB","32336"
"2007","bristol","BRS","EGGD","9511"
"2007","bristol filton","FZO","EGTG","58741"
"2007","brize norton","BZZ","EGVN","994"
"2007","brussels","BRU","EBBR","6390"
"2007","buochs","BXO","LSZC","114647"
"2007","burgas","BOJ","LBBG",""
"2007","caen-carpiquet","CFR","LFRK",""
"2007","calvi-sainte-catherine","CLY","LFKC","30266"
"2007","cambridge","YCB","CYCB","5080"
"2007","campbeltown","CAL","EGEC","69"
"2007","cannes-mandelieu","CEQ","LFMD",""
"2007","cardiff","CWL","EGFF","3222"
"2007","carlisle","CAX","EGNC","23038"
"2007","cascais","\N","LPCS",""
"2007","cherbourg-maupertus","CER","LFRC","832"
"2007","chichester/goodwood","\N","EGHR","1491"
"2007","comiso","CIY","LICB","12023"
"2007","cork","ORK","EICK",""
"2007","corvo","CVU","LPCR","35025"
"2007","courchevel","CVF","LFLJ",""
"2007","coventry","CVT","EGBE",""
"2007","craiova","CRA","LRCV","7496"
"2007","cranfield","\N","EGTC",""
"2007","debrecen","DEB","LHDC","1830"
"2007","diyarbakir","DIY","LTCC","2474"
"2007","dole-tavaux","DLE","LFGJ",""
"2007","donaueschingen-villingen","ZQL","EDTD",""
"2007","doncaster sheffield","DSA","EGCN","162"
"2007","dortmund","DTM","EDLW","8645"
"2007","dresden","DRS","EDDC","23098"
"2007","dublin","DUB","EIDW","28257"
"2007","dundee","DND","EGPN","223397"
"2007","durham tees valley","MME","EGNV","3188"
"2007","dzaoudzi","DZA","FMCZ","11094"
"2007","east midlands","EMA","EGNX",""
"2007","edinburgh","EDI","EGPH","61493"
"2007","eindhoven","EIN","EHEH","6"
"2007","emden","EME","EDWE",""
"2007","enontekio","ENF","EFET","16"
"2007","erzincan","ERC","LTCD","7301"
"2007","erzurum","ERZ","LTCE",""
"2007","esbjerg","EBJ","EKEB",""
"2007","exeter","EXT","EGTE","273"
"2007","farnborough","FAB","EGLF","1293"
"2007","faro","ZFA","CZFA",""
"2007","flores","FLW","LPFL","10"
"2007","frankfurt-egelsbach","QEF","EDFE","5928"
"2007","frankfurt-hahn","HHN","EDFH","334"
"2007","friedrichshafen","FDH","EDNY","51"
"2007","fuerteventura","FUE","GCFV","3"
"2007","galway","GWY","EICM",""
"2007","gaziantep","GZT","LTAJ","2339"
"2007","geneva","GVA","LSGG","6"
"2007","girona","GRO","LEGE","20223"
"2007","glasgow","GLA","EGPF","34412"
"2007","gloucestershire","GLO","EGBJ","93654"
"2007","graciosa","GRW","LPGR","6216"
"2007","gran canaria","LPA","GCLP",""
"2007","graz","\N","LIRM","13689"
"2007","grenchen","\N","LSZG","17286"
"2007","guernsey","GCI","EGJB","3"
"2007","halli","KEV","EFHA",""
"2007","halmstad","HAD","ESMT",""
"2007","hamburg","HAM","EDDH","12"
"2007","hamburg-finkenwerder","XFW","EDHI","151752"
"2007","hammerfest","HFT","ENHF","8"
"2007","","GKA","AYGA","8708"
"2007","hanko","\N","EFHN",""
"2007","hannover","HAJ","EDDV","70479"
"2007","harle","CRL","EBCI","37"
"2007","hasvik","HAA","ENHK","1091"
"2007","hatay","HTY","LTDA",""
"2007","haverfordwest","\N","EGFE",""
"2007","hawarden","CEG","EGNR",""
"2007","heringsdorf","HDF","EDAH","120"
"2007","hernesaari","HEN","EFHE",""
"2007","hierro","VDE","GCHI","4184"
"2007","hof-plauen","HOQ","EDQM","1643"
"2007","horta","HOR","LPHR","4293"
"2007","humberside","HUY","EGNJ","13490"
"2007","ibiza","IBZ","LEIB","48159"
"2007","immola","\N","EFIM","2"
"2007","innsbruck","INN","LOWI","13359"
"2007","inverness","INV","EGPE","15052"
"2007","ireland west","NOC","EIKN","4826"
"2007","islay","ILY","EGPI","1345"
"2007","isle of man","IOM","EGNS",""
"2007","ivalo","IVL","EFIV","1393"
"2007","jan mayen","ZXB","ENJA","4"
"2007","jerez","XRY","LEJR","13312"
"2007","jersey","JER","EGJJ",""
"2007","joensuu","JOE","EFJO","3003"
"2007","juist","JUI","EDWJ","48"
"2007","jyvaskyla","JYV","EFJY","4406"
"2007","kajaani","KAJ","EFKI","1677"
"2007","kalamata","KLX","LGKL","947"
"2007","kalmar","KLR","ESMQ","3744"
"2007","kalymnos","JKL","LGKY","718"
"2007","kapadokya","NAV","LTAZ",""
"2007","karlovy vary","KLV","LKKV","1238"
"2007","karlstad","KSD","ESOK","4893"
"2007","karpathos","AOK","LGKP","3555"
"2007","karup","KRP","EKKA","6219"
"2007","kassel-calden","KSF","EDVK","187"
"2007","kastamonu","KFS","LTAL",""
"2007","kastelorizo","KZS","LGKJ","494"
"2007","kauhava","KAU","EFKA",""
"2007","kautokeino","\N","ENKA",""
"2007","kayseri","ASR","LTAU",""
"2007","keflavik","KEF","BIKF","20522"
"2007","kemi-tornio","KEM","EFKE","2731"
"2007","kerry","KIR","EIKY","5771"
"2007","kiel-holtenau","KEL","EDHK","126"
"2007","kirkwall","KOI","EGPA","10814"
"2007","kiruna","KRN","ESNQ","3248"
"2007","kjeller","\N","ENKJ","10"
"2007","klagenfurt","KLU","LOWK","8282"
"2007","koblenz-winningen","ZNV","EDRK","26"
"2007","kokkola-pietarsaari","KOK","EFKK","3201"
"2007","konya","KYA","LTAN",""
"2007","kuopio","KUO","EFKU","5559"
"2007","kuusamo","KAO","EFKS","1271"
"2007","la palma","SPC","GCLA","19114"
"2007","laage","RLG","ETNL","3204"
"2007","lajes","TER","LPLA","9947"
"2007","lamezia terme","SUF","LICA","13482"
"2007","lampedusa","LMP","LICD","3185"
"2007","landshut","\N","EDML","18"
"2007","langeoog","LGO","EDWL","26"
"2007","lannion","LAI","LFRO","1604"
"2007","lanzarote","ACE","GCRR","46752"
"2007","lappeenranta","LPP","EFLP","1462"
"2007","le castellet","CTT","LFMQ",""
"2007","le mans-arnage","LME","LFRM","1393"
"2007","le puy-loudes","LPY","LFHP",""
"2007","leeds bradford","LBA","EGNM","39603"
"2007","leknes","LKN","ENLK","4433"
"2007","lennart meri tallinn","TLL","EETN","30805"
"2007","leon","LBV","FOOL",""
"2007","leros","LRS","LGLE","1255"
"2007","les eplatures","\N","LSGC",""
"2007","lille-lesquin","LIL","LFQQ","18440"
"2007","linz","LNZ","LOWL","13784"
"2007","lisboa","NOV","FNHU","141905"
"2007","liverpool","LPL","EGGP","45769"
"2007","locarno","ZJI","LSZL",""
"2007","london gatwick","LGW","EGKK","258919"
"2007","london heathrow","LHR","EGLL","475786"
"2007","london luton","LTN","EGGW","83318"
"2007","london stansted","STN","EGSS","191520"
"2007","lugano","LUG","LSZA","6298"
"2007","luxembourg","LUX","ELLX","51346"
"2007","lydd","LYX","EGMD","351"
"2007","lyneham","LYE","EGDL",""
"2007","lyon-bron","LYN","LFLY",""
"2007","madeira","FNC","LPMA","21095"
"2007","malatya","MLX","LTAO",""
"2007","manchester","MAN","EGCC","206498"
"2007","manchester woodford","\N","EGCD",""
"2007","mandal","MDL","VYMD",""
"2007","mardin","MQM","LTCR",""
"2007","mariehamn","MHQ","EFMA","5396"
"2007","mehamn","MEH","ENMH","2341"
"2007","melilla","MLN","GEML","9228"
"2007","memmingen","FMM","EDJA","868"
"2007","menorca","MAH","LEMH","29573"
"2007","mikkeli","MIK","EFMI","4"
"2007","mikonos","JMK","LGMK","6730"
"2007","mildenhall","MHZ","EGUN",""
"2007","milos","MLO","LGML","1318"
"2007","mus","YQA","CYQA",""
"2007","namsos","OSY","ENNM","2810"
"2007","nantes atlantique","NTE","LFRS","39224"
"2007","naxos","JNX","LGNX","865"
"2007","newcastle","NCL","EGNT","58392"
"2007","newquay","NQY","EGHQ","10262"
"2007","norden-norddeich","NOE","EDWS",""
"2007","norderney","NRD","EDWY","18"
"2007","northolt","NHT","EGWU",""
"2007","norwich","NWI","EGSH","22594"
"2007","oberpfaffenhofen","OBF","EDMO","228"
"2007","oradea","OMR","LROD",""
"2007","orland","ORL","KORL","747"
"2007","ouessant","\N","LFEC",""
"2007","oulu","OUL","EFOU","10666"
"2007","palma de mallorca","PMI","LEPA","184605"
"2007","pamplona","PNA","LEPP","9989"
"2007","pantelleria","PNL","LICG","4363"
"2007","pardubice","PED","LKPD",""
"2007","paris-orly","ORY","LFPO","238467"
"2007","parma","PMF","LIMP","3958"
"2007","paros","PAS","LGPA","1638"
"2007","penzance","PZE","EGHK",""
"2007","pescara","PSR","LIBP","6989"
"2007","pico","PIX","LPPI",""
"2007","plymouth","PLH","EGHD",""
"2007","podgorica","TGD","LYPG",""
"2007","poitiers-biard","PIS","LFBI","3089"
"2007","pori","POR","EFPO","3052"
"2007","porto","PBN","FNPA","51179"
"2007","porto santo","PXO","LPPS","2785"
"2007","prestwick","PIK","EGPK","20337"
"2007","pula","APL","FQNP",""
"2007","rakkestad","\N","ENRK","28"
"2007","redhill","KRH","EGKR",""
"2007","reggio calabria","REG","LICR","8611"
"2007","reus","REU","LERS","8183"
"2007","riga","LUQ","SAOU","44170"
"2007","ronneby","RNB","ESDF","4530"
"2007","rost","RLG","ETNL","1225"
"2007","rotterdam","RTM","EHRD","18517"
"2007","rovaniemi","RVN","EFRO","5316"
"2007","saanen","\N","LSGK",""
"2007"," grand","YGL","CYGL","2521"
"2007","saint-nazaire-montoir","SNR","LFRZ","21166"
"2007","salamanca","SLM","LESA",""
"2007","salzburg","SZG","LOWS","7417"
"2007","samedan","SMV","LSZS",""
"2007","san sebastian","EAS","LESO","24312"
"2007","santa maria","SMA","LPAZ","20693"
"2007","santiago","SCQ","LEST",""
"2007","santorini","JTR","LGSR",""
"2007","satu mare","SUJ","LRSM","11269"
"2007","savonlinna","SVL","EFSA","1750"
"2007","scatsta","SCS","EGPM","13577"
"2007","sevilla","SVQ","LEZL",""
"2007","shannon","SNN","EINN",""
"2007","sheffield city","\N","EGSY",""
"2007","shoreham","ESH","EGKA",""
"2007","sibiu","SBZ","LRSB",""
"2007","siegerland","\N","EDGS",""
"2007","siirt","\N","LTCL",""
"2007","sinop","SIC","LTCM","48"
"2007","sion","RZE","EPRZ","1793"
"2007","skiros","SKU","LGSY","1"
"2007","skopje","SKP","LWSK",""
"2007","sodankyla","SOT","EFSO","1"
"2007","sofia","SOF","LBSF","5276"
"2007","southampton","SOU","EGHI",""
"2007","southend","SEN","EGMC","2596"
"2007","st. peter-ording","PSH","EDXO","54370"
"2007","stornoway","SYY","EGPO","35481"
"2007","strasbourg airport","SXB","LFST","33"
"2007","straubing","RBM","EDMS",""
"2007","stuttgart","STR","EDDS","7603"
"2007","sumburgh","LSI","EGPB","4633"
"2007","svea","\N","ENSA",""
"2007","swansea","SWS","EGFH","321"
"2007","sylt","GWT","EDXW",""
"2007","tampere-pirkkala","TMP","EFTP","79"
"2007","tenerife norte","TFN","GCXO","49398"
"2007","thisted","TED","EKTS","606"
"2007","tiree","TRE","EGPU",""
"2007","tivat","TIV","LYTV","54275"
"2007","tokat","\N","LTAW","84510"
"2007","trabzon","TZX","LTCG","14821"
"2007","turku","TKU","EFTU","13412"
"2007","unst","\N","ETNW","8"
"2007","usak","LUN","FLLS","8430"
"2007","utti","QVY","EFUT","6110"
"2007","vaasa","VAA","EFVA","1094"
"2007","valencia","VLC","LEVC","9507"
"2007","valladolid","VLL","LEVD","10"
"2007","varkaus","VRK","EFVR","4129"
"2007","varna","VAR","LBWN","83561"
"2007","vigo","VGO","LEVX","29648"
"2007","vila real","VRL","LPVR","11465"
"2007","visby","VBY","ESSV","8392"
"2007","viseu","\N","LPVZ",""
"2007","vitoria","VIT","LEVT","28"
"2007","waddington","WTN","EGXW",""
"2007","wangerooge","AGE","EDWG","147985"
"2007","wick","LGW","EGKK","15"
"2007","worms","\N","EDFV","16"
"2007","zafer","KZR","LTBZ","6989"
"2007","zaragoza","ZAZ","LEZG","223707"
"2008","aalborg","AAL","EKYT","12068"
"2008","aarhus","AAR","EKAH","15044"
"2008","adana","ADA","LTAF","100168"
"2008","agen-la garenne","AGF","LFBA","459650"
"2008","agri","AGQ","LGAG","1116"
"2008","alderney","ACI","EGJA",""
"2008","alicante","ALC","LEAL","14334"
"2008","alta","ALF","ENAT","242"
"2008","antalya","AYT","LTAI","2751"
"2008","aosta","AOT","LIMW","22995"
"2008","arad","MFQ","DRRM",""
"2008","araxos","GPA","LGRX",""
"2008","asturias","OVD","LEAS","4788"
"2008","astypalaia","JTY","LGPL","16542"
"2008","augsburg","AGB","EDMA","188955"
"2008","aurillac","AUR","LFLW","157"
"2008","avignon-caumont","AVN","LFMV","974"
"2008","badajoz","BJZ","LEBZ",""
"2008","bardufoss","BDU","ENDU","313088"
"2008","barra","\N","SBBW","28668"
"2008","barth","BBH","EDBH","1249"
"2008","basel","BSL","LFSB","16"
"2008","bastia-poretta","BIA","LFKB","42780"
"2008","batman","BAL","LTCJ","12690"
"2008","bayreuth","BYU","EDQD","2329"
"2008","beja","\N","LPBJ","17986"
"2008","bembridge","BBP","EGHJ","40204"
"2008","benbecula","BEB","EGPL",""
"2008","berlin-tegel","TXL","EDDT","57615"
"2008","biggin hill","BQH","EGKB","11041"
"2008","bilbao","BIO","LEBB",""
"2008","billund","BLL","EKBI","51905"
"2008","birmingham","BHX","EGBB",""
"2008","blackbushe","BBS","EGLK","1"
"2008","blackpool","BLK","EGNH",""
"2008","bolzano","BZO","LIPB","55197"
"2008","borkum","BMK","EDWR","52952"
"2008","bournemouth","BOH","EGHH","5509"
"2008","bremen","BRE","EDDW","488"
"2008","bremerhaven","BRV","EDWB","33229"
"2008","bristol","BRS","EGGD","11012"
"2008","bristol filton","FZO","EGTG","60067"
"2008","brize norton","BZZ","EGVN","982"
"2008","brussels","BRU","EBBR","6336"
"2008","buochs","BXO","LSZC","110019"
"2008","burgas","BOJ","LBBG",""
"2008","caen-carpiquet","CFR","LFRK",""
"2008","calvi-sainte-catherine","CLY","LFKC","32766"
"2008","cambridge","YCB","CYCB","4911"
"2008","campbeltown","CAL","EGEC","41"
"2008","cannes-mandelieu","CEQ","LFMD",""
"2008","cardiff","CWL","EGFF","3059"
"2008","carlisle","CAX","EGNC","23478"
"2008","cascais","\N","LPCS",""
"2008","cherbourg-maupertus","CER","LFRC","582"
"2008","chichester/goodwood","\N","EGHR","687"
"2008","comiso","CIY","LICB","15706"
"2008","cork","ORK","EICK",""
"2008","corvo","CVU","LPCR","33326"
"2008","courchevel","CVF","LFLJ",""
"2008","coventry","CVT","EGBE","1481"
"2008","craiova","CRA","LRCV","4415"
"2008","cranfield","\N","EGTC",""
"2008","debrecen","DEB","LHDC","2394"
"2008","diyarbakir","DIY","LTCC","2754"
"2008","dole-tavaux","DLE","LFGJ","1"
"2008","donaueschingen-villingen","ZQL","EDTD",""
"2008","doncaster sheffield","DSA","EGCN","137"
"2008","dortmund","DTM","EDLW","7426"
"2008","dresden","DRS","EDDC","22977"
"2008","dublin","DUB","EIDW","28575"
"2008","dundee","DND","EGPN","224355"
"2008","durham tees valley","MME","EGNV","3643"
"2008","dzaoudzi","DZA","FMCZ","9202"
"2008","east midlands","EMA","EGNX",""
"2008","edinburgh","EDI","EGPH","66110"
"2008","eindhoven","EIN","EHEH","4"
"2008","emden","EME","EDWE",""
"2008","enontekio","ENF","EFET","42"
"2008","erzincan","ERC","LTCD","7163"
"2008","erzurum","ERZ","LTCE",""
"2008","esbjerg","EBJ","EKEB",""
"2008","exeter","EXT","EGTE","336"
"2008","farnborough","FAB","EGLF","1296"
"2008","faro","ZFA","CZFA",""
"2008","flores","FLW","LPFL","20"
"2008","frankfurt-egelsbach","QEF","EDFE","6123"
"2008","frankfurt-hahn","HHN","EDFH","253"
"2008","friedrichshafen","FDH","EDNY","39"
"2008","fuerteventura","FUE","GCFV",""
"2008","galway","GWY","EICM","1"
"2008","gaziantep","GZT","LTAJ","7087"
"2008","geneva","GVA","LSGG","5"
"2008","girona","GRO","LEGE","17571"
"2008","glasgow","GLA","EGPF","39760"
"2008","gloucestershire","GLO","EGBJ","86642"
"2008","graciosa","GRW","LPGR","6968"
"2008","gran canaria","LPA","GCLP",""
"2008","graz","\N","LIRM","13051"
"2008","grenchen","\N","LSZG","19038"
"2008","guernsey","GCI","EGJB","8"
"2008","halli","KEV","EFHA",""
"2008","halmstad","HAD","ESMT","2"
"2008","hamburg","HAM","EDDH","15"
"2008","hamburg-finkenwerder","XFW","EDHI","150656"
"2008","hammerfest","HFT","ENHF","31"
"2008","","GKA","AYGA","8313"
"2008","hanko","\N","EFHN","1"
"2008","hannover","HAJ","EDDV","70134"
"2008","harle","CRL","EBCI","29"
"2008","hasvik","HAA","ENHK","1097"
"2008","hatay","HTY","LTDA",""
"2008","haverfordwest","\N","EGFE",""
"2008","hawarden","CEG","EGNR",""
"2008","heringsdorf","HDF","EDAH","355"
"2008","hernesaari","HEN","EFHE",""
"2008","hierro","VDE","GCHI","4018"
"2008","hof-plauen","HOQ","EDQM","1462"
"2008","horta","HOR","LPHR","4378"
"2008","humberside","HUY","EGNJ","12957"
"2008","ibiza","IBZ","LEIB","48512"
"2008","immola","\N","EFIM",""
"2008","innsbruck","INN","LOWI","14598"
"2008","inverness","INV","EGPE","13548"
"2008","ireland west","NOC","EIKN","5760"
"2008","islay","ILY","EGPI","1477"
"2008","isle of man","IOM","EGNS",""
"2008","ivalo","IVL","EFIV","1330"
"2008","jan mayen","ZXB","ENJA","6"
"2008","jerez","XRY","LEJR","10914"
"2008","jersey","JER","EGJJ",""
"2008","joensuu","JOE","EFJO","2976"
"2008","juist","JUI","EDWJ","40"
"2008","jyvaskyla","JYV","EFJY","4082"
"2008","kajaani","KAJ","EFKI","1717"
"2008","kalamata","KLX","LGKL","1076"
"2008","kalmar","KLR","ESMQ","3366"
"2008","kalymnos","JKL","LGKY","649"
"2008","kapadokya","NAV","LTAZ",""
"2008","karlovy vary","KLV","LKKV","1552"
"2008","karlstad","KSD","ESOK","4753"
"2008","karpathos","AOK","LGKP","3284"
"2008","karup","KRP","EKKA","5714"
"2008","kassel-calden","KSF","EDVK","208"
"2008","kastamonu","KFS","LTAL",""
"2008","kastelorizo","KZS","LGKJ","448"
"2008","kauhava","KAU","EFKA","1"
"2008","kautokeino","\N","ENKA",""
"2008","kayseri","ASR","LTAU",""
"2008","keflavik","KEF","BIKF","18854"
"2008","kemi-tornio","KEM","EFKE","2750"
"2008","kerry","KIR","EIKY","6748"
"2008","kiel-holtenau","KEL","EDHK","110"
"2008","kirkwall","KOI","EGPA","11198"
"2008","kiruna","KRN","ESNQ","2853"
"2008","kjeller","\N","ENKJ","29"
"2008","klagenfurt","KLU","LOWK","7868"
"2008","koblenz-winningen","ZNV","EDRK","38"
"2008","kokkola-pietarsaari","KOK","EFKK","2915"
"2008","konya","KYA","LTAN",""
"2008","kuopio","KUO","EFKU","5825"
"2008","kuusamo","KAO","EFKS","1192"
"2008","la palma","SPC","GCLA","18970"
"2008","laage","RLG","ETNL","2619"
"2008","lajes","TER","LPLA","10113"
"2008","lamezia terme","SUF","LICA","14056"
"2008","lampedusa","LMP","LICD","2907"
"2008","landshut","\N","EDML","12"
"2008","langeoog","LGO","EDWL","29"
"2008","lannion","LAI","LFRO","1436"
"2008","lanzarote","ACE","GCRR","48430"
"2008","lappeenranta","LPP","EFLP","1809"
"2008","le castellet","CTT","LFMQ","1032"
"2008","le mans-arnage","LME","LFRM","1303"
"2008","le puy-loudes","LPY","LFHP","905"
"2008","leeds bradford","LBA","EGNM","37603"
"2008","leknes","LKN","ENLK","4367"
"2008","lennart meri tallinn","TLL","EETN","33823"
"2008","leon","LBV","FOOL",""
"2008","leros","LRS","LGLE","1201"
"2008","les eplatures","\N","LSGC",""
"2008","lille-lesquin","LIL","LFQQ","17651"
"2008","linz","LNZ","LOWL","15175"
"2008","lisboa","NOV","FNHU","138945"
"2008","liverpool","LPL","EGGP","43660"
"2008","locarno","ZJI","LSZL",""
"2008","london gatwick","LGW","EGKK","256352"
"2008","london heathrow","LHR","EGLL","473209"
"2008","london luton","LTN","EGGW","85661"
"2008","london stansted","STN","EGSS","177262"
"2008","lugano","LUG","LSZA","5541"
"2008","luxembourg","LUX","ELLX","51682"
"2008","lydd","LYX","EGMD","263"
"2008","lyneham","LYE","EGDL",""
"2008","lyon-bron","LYN","LFLY","2015"
"2008","madeira","FNC","LPMA","22390"
"2008","malatya","MLX","LTAO",""
"2008","manchester","MAN","EGCC","191219"
"2008","manchester woodford","\N","EGCD",""
"2008","mandal","MDL","VYMD",""
"2008","mardin","MQM","LTCR",""
"2008","mariehamn","MHQ","EFMA","5786"
"2008","mehamn","MEH","ENMH","2392"
"2008","melilla","MLN","GEML","9627"
"2008","memmingen","FMM","EDJA","5182"
"2008","menorca","MAH","LEMH","28231"
"2008","mikkeli","MIK","EFMI","2"
"2008","mikonos","JMK","LGMK","6331"
"2008","mildenhall","MHZ","EGUN",""
